,SpamOrNot,text,spam,ham,prediction,correct
960,ham,Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.,0.5,0.5,ham,1
961,ham,I am not sure about night menu. . . I know only about noon menu,0.5,0.5,ham,1
962,ham,What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.,0.03006872852233677,0.4699312714776632,ham,1
963,ham,Are you willing to go for aptitude class.,0.08131313131313131,0.41868686868686866,ham,1
964,ham,"It wont b until 2.15 as trying 2 sort house out, is that ok?",0.5,0.5,ham,1
965,ham,"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?",0.017857142857142856,0.48214285714285715,ham,1
966,ham,"Haha awesome, omw back now then",0.004807692307692308,0.4951923076923077,ham,1
967,ham,Yup i thk so until e shop closes lor.,0.005681818181818182,0.4943181818181818,ham,1
968,ham,what is your account number?,0.03006872852233677,0.4699312714776632,ham,1
969,ham,Eh u send wrongly lar...,0.5,0.5,ham,1
970,ham,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya ,0.024336283185840708,0.4756637168141593,ham,1
971,ham,Ok i shall talk to him,0.5,0.5,ham,1
972,ham,Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,0.04310344827586207,0.45689655172413796,ham,1
973,ham,Hey you can pay. With salary de. Only  &lt;#&gt; .,0.024336283185840708,0.4756637168141593,ham,1
974,ham,Another month. I need chocolate weed and alcohol.,0.03289473684210526,0.46710526315789475,ham,1
975,ham,If he started searching he will get job in few days.he have great potential and talent.,0.5,0.5,ham,1
976,ham,Reckon need to be in town by eightish to walk from * carpark.,0.08333333333333333,0.4166666666666667,ham,1
977,spam,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.",0.2625,0.2375,spam,1
978,ham,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP,0.0546875,0.4453125,ham,1
979,ham,Yo guess what I just dropped,0.5,0.5,ham,1
980,ham,Carlos says he'll be at mu in  &lt;#&gt;  minutes,0.013888888888888888,0.4861111111111111,ham,1
981,ham,I'm in office now . I will call you  &lt;#&gt;  min:),0.5,0.5,ham,1
982,ham,"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*",0.041666666666666664,0.4583333333333333,ham,1
983,ham,"Yun ah.the ubi one say if �_ wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.̬n",0.041666666666666664,0.4583333333333333,ham,1
984,ham,Ugh. Gotta drive back to sd from la. My butt is sore.,0.019230769230769232,0.4807692307692308,ham,1
985,ham,26th OF JULY,0.25,0.25,ham,1
986,ham,Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,0.5,0.5,ham,1
987,ham,Up to �_... �� wan come then come lor... But i din c any stripes skirt...,0.5,0.5,ham,1
988,ham,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,0.07768999247554553,0.42231000752445447,ham,1
989,ham,"I can't, I don't have her number!",0.5,0.5,ham,1
990,ham,Change again... It's e one next to escalator...,0.010869565217391304,0.4891304347826087,ham,1
991,ham,Yetunde i'm in class can you not run water on it to make it ok. Pls now.,0.05,0.45,ham,1
992,ham,Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been? ,0.02784090909090909,0.4721590909090909,ham,1
993,ham,Then �_ wait 4 me at bus stop aft ur lect lar. If i dun c �_ then i go get my car then come back n pick �_.,0.02151639344262295,0.47848360655737704,ham,1
994,ham,"Aight will do, thanks again for comin out",0.007352941176470588,0.49264705882352944,ham,1
995,ham,No..but heard abt tat..,0.5,0.5,ham,1
996,spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed �1000 cash or �5000 prize!,0.20708955223880596,0.292910447761194,ham,0
997,ham,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,0.10336538461538461,0.39663461538461536,ham,1
998,ham,&lt;#&gt;  am I think? Should say on syllabus,0.5,0.5,ham,1
999,ham,Umma. Did she say anything,0.027777777777777776,0.4722222222222222,ham,1
1000,ham,Give me a sec to think think about it,0.037128712871287134,0.4628712871287129,ham,1
1001,spam,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,0.375,0.125,spam,1
1002,ham,I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?,0.5,0.5,ham,1
1003,ham,"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; .",0.125,0.375,ham,1
1004,ham,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala",0.06707317073170732,0.4329268292682927,ham,1
1005,ham,Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am,0.0033333333333333335,0.49666666666666665,ham,1
1006,ham,"I just got home babe, are you still awake ?",0.5,0.5,ham,1
1007,ham,I dunno they close oredi not... �� v ma fan...,0.5,0.5,ham,1
1008,ham,Just buy a pizza. Meat lovers or supreme. U get to pick.,0.10551075268817205,0.39448924731182794,ham,1
1009,ham,"Ya, told..she was asking wats matter?",0.5,0.5,ham,1
1010,ham,"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!",0.06707317073170732,0.4329268292682927,ham,1
1011,spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,0.39385964912280697,0.10614035087719298,spam,1
1012,ham,Shall i send that exe to your mail id.,0.007575757575757576,0.49242424242424243,ham,1
1013,ham,Nope watching tv at home... Not going out. V bored...,0.015625,0.484375,ham,1
1014,ham,Don know..wait i will check it.,0.03422619047619048,0.46577380952380953,ham,1
1015,ham,"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen",0.02540650406504065,0.47459349593495936,ham,1
1016,spam,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,0.09615384615384616,0.40384615384615385,ham,0
1017,ham,We still on for tonight?,0.5,0.5,ham,1
1018,ham,May i call You later Pls,0.07352941176470588,0.4264705882352941,ham,1
1019,ham,Hasn't that been the pattern recently crap weekends?,0.05,0.45,ham,1
1020,ham,I have a sore throat. It's scratches when I talk,0.5,0.5,ham,1
1021,ham,Yes da. Any plm at ur office,0.10336538461538461,0.39663461538461536,ham,1
1022,ham,Are you not around or just still asleep? :V,0.08131313131313131,0.41868686868686866,ham,1
1023,ham,"Lol you forgot it eh ? Yes, I'll bring it in babe",0.0033333333333333335,0.49666666666666665,ham,1
1024,ham,"Its good, we'll find a way",0.01425438596491228,0.4857456140350877,ham,1
1025,ham,Can not use foreign stamps in this country. Good lecture .,0.03237791932059447,0.4676220806794055,ham,1
1026,ham,Yup bathe liao...,0.005681818181818182,0.4943181818181818,ham,1
1027,ham,HAPPY NEW YEAR MY NO.1 MAN,0.006944444444444444,0.4930555555555556,ham,1
1028,ham,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!",0.5,0.5,ham,1
1029,ham,ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG,0.25,0.25,ham,1
1030,ham,"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*",0.041666666666666664,0.4583333333333333,ham,1
1031,ham,"No my blankets are sufficient, thx",0.5,0.5,ham,1
1032,ham,"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt",0.03125,0.46875,ham,1
1033,ham,"Edison has rightly said, \A fool can ask more questions than a wise man can answer\"" Now you know why all of us are speechless during ViVa.. GM",0.08333333333333333,0.4166666666666667,ham,1
1034,ham,They just talking thats it de. They wont any other.,0.06066176470588235,0.43933823529411764,ham,1
1035,ham,Today am going to college so am not able to atten the class.,0.06677018633540373,0.4332298136645963,ham,1
1036,ham,I'm in class. Will holla later,0.5,0.5,ham,1
1037,ham,Easy ah?sen got selected means its good..,0.2109375,0.2890625,ham,1
1038,ham,Mmm thats better now i got a roast down me! i��d b better if i had a few drinks down me 2! Good indian?,0.05,0.45,ham,1
1039,spam,"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p",0.5,0.5,ham,0
1040,ham,"Come round, it's . ",0.005434782608695652,0.4945652173913043,ham,1
1041,ham,"Do 1 thing! Change that sentence into: \Because i want 2 concentrate in my educational career im leaving here..\""""",0.5,0.5,ham,1
1042,spam,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",0.49404761904761907,0.005952380952380952,spam,1
1043,ham,I walked an hour 2 c u! doesn��t that show I care y wont u believe im serious?,0.5,0.5,ham,1
1044,spam,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,0.5,0.5,ham,0
1045,ham,Are you available for soiree on June 3rd?,0.08131313131313131,0.41868686868686866,ham,1
1046,ham,Do u noe wat time e place dat sells 4d closes?,0.5,0.5,ham,1
1047,ham,"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished",0.5,0.5,ham,1
1048,ham,Jay's getting really impatient and belligerent,0.016666666666666666,0.48333333333333334,ham,1
1049,ham,HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.,0.025,0.475,ham,1
1050,ham,I'm at work. Please call,0.5,0.5,ham,1
1051,ham,Then u drive lor.,0.02151639344262295,0.47848360655737704,ham,1
1052,ham,Ard 515 like dat. Y?,0.010869565217391304,0.4891304347826087,ham,1
1053,ham,Tell me they're female :V how're you throwing in? We're deciding what all to get now,0.05935251798561151,0.44064748201438847,ham,1
1054,spam,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN �100 Cash WKENT/150P16+,0.4166666666666667,0.08333333333333333,spam,1
1055,ham,I'm working technical support :)voice process.networking field.,0.5,0.5,ham,1
1056,ham,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.,0.5,0.5,ham,1
1057,ham,Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.,0.5,0.5,ham,1
1058,spam,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,0.5,0.5,ham,0
1059,ham,"That's fine, I'll bitch at you about it later then",0.022688356164383562,0.4773116438356164,ham,1
1060,ham,No my mum went 2 dentist.,0.5,0.5,ham,1
1061,ham,Once free call me sir. I am waiting for you.,0.007352941176470588,0.49264705882352944,ham,1
1062,ham,Meeting u is my work. . . Tel me when shall i do my work tomorrow,0.005681818181818182,0.4943181818181818,ham,1
1063,spam,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,0.11507936507936507,0.38492063492063494,ham,0
1064,ham,Jus finish bathing...,0.006944444444444444,0.4930555555555556,ham,1
1065,ham,"alright, I'll make sure the car is back tonight",0.01,0.49,ham,1
1066,spam,URGENT! We are trying to contact U. Todays draw shows that you have won a �800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only,0.4471830985915493,0.0528169014084507,spam,1
1067,spam,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,0.06707317073170732,0.4329268292682927,ham,0
1068,ham,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.,0.125,0.375,ham,1
1069,ham,Aight ill get on fb in a couple minutes,0.007352941176470588,0.49264705882352944,ham,1
1070,ham,Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.,0.5,0.5,ham,1
1071,ham,Where can download clear movies. Dvd copies.,0.01050420168067227,0.4894957983193277,ham,1
1072,ham,"Yep, by the pretty sculpture",0.022727272727272728,0.4772727272727273,ham,1
1073,ham,Convey my regards to him,0.022727272727272728,0.4772727272727273,ham,1
1074,ham,Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI,0.5,0.5,ham,1
1075,ham,You tell what happen dont behave like this to me. Ok no need to say,0.06634701159678859,0.4336529884032114,ham,1
1076,ham,Can u get pic msgs to your phone?,0.03237791932059447,0.4676220806794055,ham,1
1077,ham,Send to someone else :-),0.17625,0.32375,ham,1
1078,ham,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,0.006944444444444444,0.4930555555555556,ham,1
1079,ham,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..,0.1448300283286119,0.3551699716713881,ham,1
1080,ham,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",0.5,0.5,ham,1
1081,ham,I don't think he has spatula hands!,0.5,0.5,ham,1
1082,ham,You can never do NOTHING,0.06634701159678859,0.4336529884032114,ham,1
1083,spam,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p�3.99,0.06634701159678859,0.4336529884032114,ham,0
1084,ham,Goodmorning today i am late for  &lt;DECIMAL&gt; min.,0.015625,0.484375,ham,1
1085,spam,WIN URGENT! Your mobile number has been awarded with a �2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm ,0.4243421052631579,0.0756578947368421,spam,1
1086,ham,Please da call me any mistake from my side sorry da. Pls da goto doctor.,0.20708955223880596,0.292910447761194,ham,1
1087,ham,Where r we meeting?,0.01050420168067227,0.4894957983193277,ham,1
1088,ham,"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.",0.022916666666666665,0.47708333333333336,ham,1
1089,ham,Now only i reached home. . . I am very tired now. . I will come tomorro,0.1995,0.3005,ham,1
1090,ham,Ryder unsold.now gibbs.,0.125,0.375,ham,1
1091,spam,Dear Subscriber ur draw 4 �100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,0.06707317073170732,0.4329268292682927,ham,0
1092,ham,Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.,0.03422619047619048,0.46577380952380953,ham,1
1093,ham,NO GIFTS!! You trying to get me to throw myself off a cliff or something?,0.5,0.5,ham,1
1094,ham,Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.,0.16603053435114504,0.33396946564885494,ham,1
1095,ham,You busy or can I come by at some point and figure out what we're doing tomorrow,0.06634701159678859,0.4336529884032114,ham,1
1096,ham,"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary",0.008522727272727272,0.4914772727272727,ham,1
1097,ham,Black shirt n blue jeans... I thk i c �_...,0.08333333333333333,0.4166666666666667,ham,1
1098,ham,Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.,0.03571428571428571,0.4642857142857143,ham,1
1099,spam,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,0.17783505154639176,0.32216494845360827,ham,0
1100,ham,on hen night. Going with a swing,0.5,0.5,ham,1
1101,ham,"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*",0.02540650406504065,0.47459349593495936,ham,1
1102,ham,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,0.2307017543859649,0.26929824561403504,ham,1
1103,ham,No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-),0.5,0.5,ham,1
1104,ham,S s..first time..dhoni rocks...,0.5,0.5,ham,1
1105,ham,Ok ill tell the company,0.5,0.5,ham,1
1106,ham,"Awesome, think we can get an 8th at usf some time tonight?",0.0125,0.4875,ham,1
1107,ham,So that means you still think of teju,0.5,0.5,ham,1
1108,ham,"No I'm good for the movie, is it ok if I leave in an hourish?",0.5,0.5,ham,1
1109,ham,No no:)this is kallis home ground.amla home town is durban:),0.5,0.5,ham,1
1110,ham,So lets make it saturday or monday as per convenience.,0.5,0.5,ham,1
1111,ham,Hey... What time is your driving on fri? We go for evaluation on fri?,0.024336283185840708,0.4756637168141593,ham,1
1112,spam,"449050000301 You have won a �2,000 price! To claim, call 09050000301.",0.375,0.125,spam,1
1113,ham,I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.,0.5,0.5,ham,1
1114,spam,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",0.09375,0.40625,ham,0
1115,ham,Cancel cheyyamo?and get some money back?,0.3055555555555556,0.19444444444444445,spam,0
1116,spam,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,0.5,0.5,ham,0
1117,ham,Ok.ok ok..then..whats ur todays plan,0.5,0.5,ham,1
1118,ham,Good morning princess! How are you?,0.02540650406504065,0.47459349593495936,ham,1
